Fertility,Magma_Series,Deposit,AUTHOR,Si,Al,Fe,Mg,Ca,Na,K,Ti,Mn,Sr,Y,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu
0,CA,Radomiro Tomic,Cabrera,300467.167,86373.71313,33921.8165,12482.84306,31946.67727,30861.27101,24655.38898,3655.991676,495.6528865,602,15.1,25.6,50.6,6.03,21.8,4.25,0.98,3.6,0.5,2.75,0.55,1.53,0.231,1.49,0.225
0,CA,Radomiro Tomic,Cabrera,314490.2146,86109.08778,23360.59116,7658.55589,25657.39852,32567.5432,26647.74364,2697.04304,309.7830541,586,9.6,23.3,44.8,4.83,17.1,3.08,0.813,2.38,0.33,1.71,0.33,0.94,0.141,1.04,0.163
0,CA,Radomiro Tomic,Cabrera,330990.6673,81769.2321,20353.0899,7537.94871,18653.42901,31083.82825,19508.47276,1917.897273,232.3372906,371,7.9,22.5,39.3,4.04,13.1,2.27,0.587,1.85,0.26,1.42,0.28,0.83,0.142,0.93,0.14
0,CA,Radomiro Tomic,Cabrera,332626.6895,77482.30148,19793.55478,5367.019482,17724.33101,25074.78269,34866.20663,1917.897273,185.8698324,456,6.2,16,29.9,3.37,11.8,2.08,0.564,1.51,0.21,1.13,0.22,0.63,0.098,0.72,0.114
1,CA,Relincho,Greenlaw,337488.0127,73830.4717,17415.53053,2834.268715,12006.80488,25000.59694,35945.39874,1798.028693,309.7830541,205.4,11.1,18.1,33,3.37,13.1,2.22,0.54,1.87,0.28,1.47,0.37,1.23,0.19,1.44,0.22
1,CA,Relincho,Greenlaw,336833.6038,76688.42544,13778.55227,2110.625639,12864.4338,28413.14133,31130.54164,839.0800568,154.891527,441.9,5.8,15.6,32.3,3.71,14.4,2.38,0.5,1.7,0.22,1.4,0.24,0.6,0.12,0.85,0.1
1,CA,Relincho,Greenlaw,337301.0387,78223.25245,7693.607866,904.5538452,8004.536587,26855.24063,36194.44308,1498.357244,38.72288176,374.1,3.5,14.6,25.6,2.75,9.6,1.69,0.47,1.1,0.17,0.74,0.13,0.36,0.09,0.46,0.09
1,CA,Relincho,Greenlaw,325661.9092,79175.9037,14897.62251,3738.82256,15508.78964,28042.2126,32209.73375,1618.225824,309.7830541,511.9,6.6,13.8,28.3,3.34,12.1,2.35,0.53,1.59,0.21,1.35,0.18,0.55,0.09,0.57,0.08
1,CA,Relincho,Greenlaw,329681.8495,79387.60398,13428.84282,1266.375383,7146.907667,31380.57124,36775.54652,1558.291534,77.44576352,372.9,4.2,20.7,36.3,4.03,13.2,2.15,0.54,1.38,0.17,0.83,0.15,0.4,0.07,0.47,0.08
1,CA,Relincho,Greenlaw,325287.9612,79652.22932,17135.76298,4583.072816,9290.979967,22033.16704,44329.89129,1977.831562,1006.794926,282.7,6,23.6,45.7,4.92,18.6,2.82,0.58,1.73,0.21,0.96,0.16,0.48,0.08,0.57,0.07
1,CA,Relincho,Greenlaw,330476.4889,79811.00453,12169.88881,3256.393843,11649.4595,29822.67054,30466.42342,1138.751506,387.2288176,427.3,6.1,17.7,33.8,3.47,12.3,1.96,0.47,1.33,0.19,1.07,0.2,0.63,0.07,0.48,0.08
1,CA,Relincho,Greenlaw,329448.132,80340.25522,13079.13337,1206.071794,6146.340594,31974.05722,35364.2953,1618.225824,77.44576352,359.4,3.9,19.7,37,3.63,13.1,1.93,0.49,1.23,0.15,0.76,0.13,0.39,0.06,0.4,0.06
1,CA,Relincho,Greenlaw,324166.1174,80551.9555,17275.64675,4703.679995,9076.572737,21884.79555,47733.49718,1917.897273,929.3491622,328.3,5.4,18.2,35,3.77,12.9,2.13,0.55,1.49,0.19,0.88,0.16,0.38,0.07,0.51,0.07
1,CA,Relincho,Greenlaw,323792.1695,80657.80564,14477.97117,4402.162047,14722.62979,29303.37031,31296.57119,1558.291534,387.2288176,487,5.5,19.2,36.9,4.08,13.1,2.31,0.56,1.7,0.21,0.86,0.17,0.52,0.08,0.63,0.07
1,CA,Relincho,Greenlaw,325848.8832,80869.50592,13988.37794,2593.054356,9576.856274,31528.94273,37854.73863,1618.225824,38.72288176,468.1,6,14.8,28.2,3.35,14.2,2,0.52,1.47,0.2,0.94,0.2,0.61,0.09,0.56,0.07
1,CA,Relincho,Greenlaw,329728.593,80869.50592,14897.62251,3497.608202,13793.5318,31603.12848,29304.21653,1678.160114,542.1203446,479.8,5.2,20.1,38.1,4.36,15.7,2.37,0.58,1.57,0.2,0.69,0.2,0.5,0.09,0.45,0.07
1,CA,Relincho,Greenlaw,324867.2698,80922.43099,18604.54266,4100.644098,8719.227354,37092.87381,32043.70419,1977.831562,154.891527,423.2,7.8,18,34.6,4.48,15.3,2.77,0.7,2.01,0.28,1.39,0.25,0.72,0.11,0.77,0.11
1,CA,Relincho,Greenlaw,326176.0876,81028.28113,13778.55227,3799.12615,8004.536587,34348.00114,32790.83719,1798.028693,154.891527,395.9,4.2,17.7,30.5,3.15,11.1,1.72,0.37,1.17,0.13,0.71,0.11,0.37,0.05,0.43,0.06
1,CA,Relincho,Greenlaw,328980.6971,81028.28113,12239.8307,1266.375383,12364.15026,30638.71376,33703.99975,1738.094403,154.891527,374.7,5.2,17.9,32.5,3.47,13.4,2.12,0.53,1.53,0.18,1.01,0.16,0.45,0.06,0.34,0.06
1,CA,Relincho,Greenlaw,327110.9574,81028.28113,16156.57652,4160.947688,12221.21211,27893.8411,33953.04408,1977.831562,154.891527,547,5.6,20.5,39.6,4.9,17.5,2.77,0.73,1.67,0.24,1.15,0.2,0.57,0.08,0.58,0.08
1,CA,Relincho,Greenlaw,326923.9835,81028.28113,11120.76046,4583.072816,14651.16072,29080.81306,32209.73375,1798.028693,232.3372906,538.9,5.5,19.4,34,3.71,12.8,2.02,0.47,1.62,0.18,0.98,0.18,0.49,0.08,0.48,0.08
1,CA,Relincho,Greenlaw,325661.9092,81081.20619,13638.66849,3738.82256,13436.18641,29303.37031,36277.45785,1678.160114,232.3372906,514.3,5.2,19.9,37.3,4.42,17.2,2.36,0.54,1.49,0.19,1,0.19,0.47,0.06,0.59,0.07
1,CA,Relincho,Greenlaw,327531.6489,81187.05633,14477.97117,3799.12615,7361.314897,28487.32708,37439.66474,1618.225824,77.44576352,461.7,4.2,18.6,30.3,3.49,13.5,1.97,0.46,1.43,0.15,0.68,0.15,0.41,0.05,0.4,0.05
1,CA,Relincho,Greenlaw,314256.4971,81345.83154,27347.27887,8744.020504,22512.75915,27819.65535,30798.48253,3116.583068,464.6745811,383.8,13.5,21.2,47,5.29,20.7,3.87,0.79,3.16,0.47,2.59,0.49,1.36,0.21,1.47,0.2
1,CA,Relincho,Greenlaw,329354.6451,81610.45689,14128.26172,3799.12615,8933.634584,28709.88433,33288.92586,1678.160114,619.5661082,370.2,4.9,20.6,39.8,4.25,17.2,2.3,0.53,1.61,0.18,0.86,0.15,0.39,0.06,0.52,0.07
1,CA,Relincho,Greenlaw,320800.586,81875.08223,16716.11164,4643.376406,12578.55749,29377.55605,36111.4283,1857.962983,387.2288176,421.9,5.3,15.7,29.7,3.68,15.2,2.19,0.57,1.53,0.19,1.06,0.18,0.48,0.08,0.64,0.06
1,CA,Relincho,Greenlaw,322997.5301,81875.08223,14408.02928,3738.82256,15079.97518,26039.19741,34451.13274,1678.160114,619.5661082,361.5,4.4,21.7,40.9,4.32,15,2.3,0.51,1.46,0.17,0.88,0.13,0.45,0.05,0.53,0.05
1,CA,Relincho,Greenlaw,326503.292,81980.93237,15806.86707,4703.679995,9433.91812,37018.68806,27477.89142,2037.765852,232.3372906,427.1,5.7,21.9,42.8,4.51,16,2.47,0.69,1.93,0.24,1.04,0.2,0.55,0.08,0.54,0.09
1,CA,Relincho,Greenlaw,324867.2698,82033.85744,15597.0414,3377.001022,15079.97518,32270.80021,32375.7633,1798.028693,154.891527,523.9,5.5,21,40.5,4.88,17.3,2.65,0.65,1.71,0.22,1.13,0.19,0.49,0.07,0.6,0.05
1,CA,Relincho,Greenlaw,323838.913,82033.85744,16016.69274,4402.162047,13364.71734,34199.62965,29221.20175,1798.028693,387.2288176,571.4,5.2,19.9,37.3,4.31,15.6,2.48,0.63,1.68,0.19,1.01,0.21,0.37,0.05,0.44,0.07
1,CA,Relincho,Greenlaw,320847.3295,82033.85744,17415.53053,4402.162047,11077.70688,28116.39834,34451.13274,1917.897273,542.1203446,449.1,7.1,23.5,45.7,4.91,16.6,2.88,0.67,2.09,0.26,1.42,0.23,0.65,0.09,0.55,0.09
1,CA,Relincho,Greenlaw,322717.0692,82192.63265,13988.37794,723.6430762,15151.44425,31009.6425,34949.22141,1977.831562,154.891527,358,4.8,17.4,31,3.18,10.1,2.03,0.52,1.51,0.19,0.88,0.15,0.38,0.05,0.36,0.06
1,CA,Relincho,Greenlaw,323277.9911,82192.63265,15736.92518,4402.162047,12578.55749,33606.14367,29553.26086,1678.160114,309.7830541,520,6,18.5,35.7,3.81,13.6,2.3,0.57,1.47,0.2,1.03,0.18,0.44,0.08,0.43,0.07
1,CA,Relincho,Greenlaw,316032.7498,82721.88334,17765.23998,5427.323071,18796.36716,29303.37031,26564.72886,1977.831562,309.7830541,609.4,6.8,21.2,40.4,4.78,19.8,2.72,0.7,2.02,0.21,1.07,0.21,0.52,0.1,0.65,0.1
1,CA,Relincho,Greenlaw,303739.2114,82933.58362,34970.94485,7236.430762,20082.81054,30490.34227,33787.01452,4315.268864,929.3491622,197.6,30.7,29.3,62.5,7.42,27.9,5.97,1.05,5.4,0.92,5.14,1.05,3.43,0.48,3.28,0.5
1,CA,Relincho,Greenlaw,320239.6641,82933.58362,17485.47242,4884.590764,12864.4338,32493.35745,30466.42342,1977.831562,851.9033987,811.1,6.1,21.9,37.8,4.44,15.1,2.61,0.56,1.8,0.2,1.04,0.16,0.5,0.07,0.4,0.06
1,CA,Relincho,Greenlaw,319631.9987,82986.50869,17485.47242,4341.858457,13793.5318,25000.59694,33787.01452,1977.831562,697.0118717,503.1,7,19.9,39.2,4.25,15.5,2.66,0.59,1.67,0.21,1.09,0.22,0.6,0.12,0.71,0.13
1,CA,Relincho,Greenlaw,315612.0584,83092.35883,15736.92518,4341.858457,20297.21777,24481.29671,28640.09831,1857.962983,1084.240689,368.4,4.7,20.8,39.2,4.1,15.2,2.34,0.62,1.54,0.2,1.05,0.16,0.45,0.06,0.57,0.07
1,CA,Relincho,Greenlaw,328466.5187,83251.13404,14967.56439,3738.82256,9005.10366,30787.08526,34534.14752,1738.094403,619.5661082,538.2,4.9,21.3,41.3,4.41,15.4,2.45,0.58,1.69,0.18,0.89,0.18,0.45,0.07,0.46,0.07
1,CA,Relincho,Greenlaw,321221.2774,83304.05911,16995.8792,4281.554867,17224.04748,32790.10044,26979.80275,1798.028693,387.2288176,574.7,5.5,17,31.4,3.71,14.6,2.26,0.58,1.69,0.18,0.93,0.13,0.49,0.06,0.48,0.08
1,CA,Relincho,Greenlaw,316219.7238,83356.98418,18954.25211,5065.501533,16795.23302,32715.9147,28723.11308,2217.568722,542.1203446,730,6.1,22.7,44.2,5.06,19.8,2.92,0.74,1.97,0.22,1.04,0.19,0.51,0.07,0.47,0.07
1,CA,Relincho,Greenlaw,323091.0171,83515.75938,18045.00754,4462.465637,17438.45471,32419.17171,27477.89142,2097.700142,232.3372906,544.7,5.5,17.6,37.1,4.56,18.1,2.48,0.62,1.65,0.21,1.02,0.17,0.5,0.07,0.56,0.07
1,CA,Relincho,Greenlaw,317341.5676,83568.68445,19933.43856,3678.518971,13507.65549,31232.19974,29636.27564,2037.765852,154.891527,626.3,4.9,20.8,37.4,4.2,17.8,2.22,0.62,1.42,0.17,1.06,0.18,0.51,0.05,0.34,0.08
1,CA,Relincho,Greenlaw,318510.1549,83568.68445,16855.99542,4703.679995,14937.03702,32122.42872,28972.15742,1917.897273,309.7830541,401.6,5.3,20.5,38,4.21,17.5,2.54,0.67,1.89,0.22,1.02,0.17,0.51,0.08,0.55,0.08
1,CA,Relincho,Greenlaw,314209.7536,83568.68445,20283.14801,5608.23384,14436.75349,28858.25582,29802.30519,2397.371591,464.6745811,707.2,5.6,26.2,51.5,5.72,21,3.43,0.8,2.19,0.26,1.11,0.2,0.61,0.09,0.49,0.07
1,CA,Relincho,Greenlaw,321268.0209,83621.60952,17275.64675,4763.983585,13078.84103,32641.72895,29802.30519,1917.897273,232.3372906,579,5.3,18,34.6,3.73,15.2,2.36,0.61,1.66,0.19,1.08,0.17,0.5,0.08,0.52,0.07
1,CA,Relincho,Greenlaw,318510.1549,83833.3098,19303.96156,3919.733329,12078.27396,25297.33994,42586.58096,2157.634432,154.891527,473.6,5.8,19.7,38.9,4.48,17.8,2.77,0.69,1.84,0.23,1.1,0.22,0.55,0.08,0.48,0.08
1,CA,Relincho,Greenlaw,315284.8539,83939.15994,18254.83321,4462.465637,17295.51655,27819.65535,34949.22141,1917.897273,542.1203446,475.6,4.9,18.5,35.1,3.74,12.8,2.51,0.61,1.55,0.21,0.88,0.19,0.48,0.07,0.49,0.07
1,CA,Relincho,Greenlaw,320613.612,83939.15994,16995.8792,4341.858457,12578.55749,31974.05722,32707.82241,1977.831562,309.7830541,766.1,6.7,23.9,45.4,5.06,16.8,2.92,0.7,1.88,0.24,1.04,0.22,0.61,0.09,0.52,0.07
1,CA,Relincho,Greenlaw,317481.7981,83992.08501,18324.7751,4944.894354,16866.70209,31825.68572,28723.11308,2097.700142,464.6745811,551.3,5.7,19.1,38,4.07,14.9,2.23,0.72,1.63,0.21,1.02,0.2,0.55,0.08,0.49,0.09
1,CA,Relincho,Greenlaw,316780.6457,84045.01008,18814.36833,4884.590764,21154.84669,26410.12615,29055.17219,2157.634432,387.2288176,511.6,5.6,17.4,33.2,4.03,16.2,2.43,0.67,1.6,0.2,0.94,0.18,0.55,0.07,0.54,0.07
1,CA,Relincho,Greenlaw,319304.7943,84256.71035,17975.06565,4703.679995,12650.02657,35905.90184,31213.55641,2157.634432,387.2288176,613.3,5.6,21.8,43.9,5.26,18.7,3.05,0.69,1.88,0.22,0.96,0.18,0.41,0.06,0.56,0.06
1,CA,Relincho,Greenlaw,316780.6457,84256.71035,17135.76298,4341.858457,14079.4081,23961.99648,37273.63519,2037.765852,1239.132216,554.4,7,23,45.3,4.97,18.8,2.75,0.63,1.88,0.24,1.21,0.2,0.56,0.09,0.43,0.1
1,CA,Relincho,Greenlaw,321174.5339,84309.63542,16716.11164,4341.858457,15222.91333,30861.27101,32541.79286,1917.897273,232.3372906,728,6.6,20.7,42.9,4.82,16.8,2.85,0.65,1.85,0.23,1,0.19,0.52,0.08,0.46,0.07
1,CA,Relincho,Greenlaw,316406.6978,84415.48556,17765.23998,4522.769226,16509.35671,31825.68572,33288.92586,2097.700142,387.2288176,609.2,5.2,22,44.9,4.76,17.7,2.84,0.67,1.79,0.22,1.06,0.19,0.54,0.08,0.57,0.08
1,CA,Relincho,Greenlaw,320660.3555,84415.48556,17765.23998,4522.769226,17438.45471,33977.07241,25817.59586,2097.700142,387.2288176,611.8,5.8,20.4,39.3,4.47,15.3,3,0.64,1.8,0.23,1.06,0.19,0.57,0.09,0.45,0.07
1,CA,Relincho,Greenlaw,328933.9536,84468.41063,9372.213219,1025.161025,2787.29399,32493.35745,40843.27063,1857.962983,38.72288176,395.4,6.1,15.9,30.8,3.14,14.2,2.51,0.71,2.13,0.26,1.37,0.25,0.57,0.08,0.56,0.08
1,CA,Relincho,Greenlaw,314209.7536,84574.26077,17485.47242,4583.072816,15151.44425,31158.014,29470.24608,2097.700142,1084.240689,664.6,7.1,24.2,48,5.28,21.1,3.09,0.73,2.11,0.24,1.18,0.18,0.55,0.08,0.48,0.09
1,CA,Relincho,Greenlaw,317435.0546,84574.26077,17205.70486,5849.448199,15151.44425,31306.38549,29304.21653,2217.568722,232.3372906,591.6,5.4,21.6,35.2,3.53,14.1,2.03,0.67,1.52,0.17,0.92,0.14,0.51,0.06,0.5,0.06
1,CA,Relincho,Greenlaw,320473.3816,84733.03598,20003.38045,4281.554867,13436.18641,34496.37264,27975.98008,2157.634432,464.6745811,575.6,5.1,18.7,37.1,3.89,15,2.41,0.61,1.84,0.22,0.91,0.22,0.44,0.06,0.5,0.07
1,CA,Relincho,Greenlaw,318837.3593,84733.03598,16925.93731,5065.501533,13793.5318,27893.8411,35696.35441,2097.700142,1239.132216,515.6,6.9,22.4,42.9,4.73,18.9,2.82,0.66,1.98,0.24,1,0.18,0.58,0.09,0.54,0.08
1,CA,Relincho,Greenlaw,315331.5974,84785.96105,17275.64675,4462.465637,17081.10932,33309.40068,28806.12786,2037.765852,542.1203446,696.7,7,23.1,44.9,4.91,18.6,3.05,0.67,1.84,0.23,1.13,0.19,0.56,0.09,0.57,0.09
1,CA,Relincho,Greenlaw,313976.0362,85315.21174,19793.55478,6392.180506,17295.51655,32048.24297,28723.11308,2217.568722,542.1203446,513.6,6.1,20.6,39,4.26,15.7,2.61,0.65,1.82,0.22,1.05,0.19,0.48,0.07,0.54,0.08
1,CA,Relincho,Greenlaw,310096.3263,85632.76216,20213.20612,6211.269737,21655.13023,25074.78269,32624.80764,2577.17446,1858.698324,632.6,6.3,21.7,43.8,4.97,19.5,2.96,0.68,1.92,0.23,1.11,0.23,0.65,0.06,0.51,0.07
1,CA,Relincho,Greenlaw,313321.6273,85738.61229,17975.06565,4703.679995,18296.08363,31899.87147,29885.31997,2157.634432,387.2288176,734.7,6,25.2,49.3,5.38,21.3,3,0.74,1.8,0.23,1.09,0.17,0.53,0.08,0.46,0.09
1,CA,Relincho,Greenlaw,321361.5079,85897.3875,17135.76298,3678.518971,12364.15026,29451.7418,32624.80764,1977.831562,232.3372906,548.2,5,17.8,35.20716959,3.69,13.6,2.15,0.66,1.55,0.21,1.12,0.2,0.5,0.07,0.51,0.08
1,CA,Relincho,Greenlaw,313695.5752,86162.01285,21122.45069,4824.287175,21011.90854,33457.77217,26398.69931,2637.10875,232.3372906,1162.6,5.8,29.1,57.2,6.98,26.5,4.24,1.02,2.72,0.28,1.4,0.2,0.55,0.07,0.59,0.08
1,CA,Relincho,Greenlaw,315097.88,86373.71313,14338.08739,9407.35999,21297.78485,38205.66002,7305.300437,2697.04304,154.891527,616.2,7.4,24.2,52.5,6.35,24.4,4.15,0.89,2.92,0.34,1.72,0.28,0.75,0.09,0.65,0.09
1,CA,Relincho,Greenlaw,318416.6679,86479.56326,14547.91306,5547.930251,20011.34147,34125.4439,21998.91609,2397.371591,77.44576352,657.3,6.7,21.7,39.3,4.48,17.2,2.88,0.78,1.97,0.27,1.36,0.24,0.64,0.1,0.66,0.09
1,CA,Relincho,Greenlaw,305328.4901,86797.11368,19094.13589,5065.501533,22012.47561,28487.32708,32126.71897,2217.568722,542.1203446,593.4,5.5,18.5,35.2,4,14.8,2.39,0.69,1.77,0.24,1.03,0.2,0.57,0.08,0.5,0.09
1,CA,Relincho,Greenlaw,315238.1105,86850.03875,21402.21825,5487.626661,19653.99608,30638.71376,24157.30031,2397.371591,232.3372906,659.3,5.1,16.9,32.5,3.77,15.9,2.18,0.63,1.45,0.2,0.93,0.17,0.54,0.07,0.37,0.05
1,CA,Relincho,Greenlaw,302570.6241,86955.88889,24339.77761,8804.324094,25800.33668,31825.68572,20338.62054,2577.17446,464.6745811,677.5,6.1,14.8,26.8,3.14,11.2,2.18,0.64,1.83,0.25,1.49,0.2,0.64,0.09,0.55,0.11
1,CA,Relincho,Greenlaw,306216.6165,87379.28944,23850.18439,8261.591787,25228.58406,31899.87147,20006.56143,2637.10875,542.1203446,758.2,6.9,15.2,29.3,3.43,13.2,2.39,0.67,1.84,0.25,1.33,0.25,0.75,0.09,0.64,0.11
1,CA,Relincho,Greenlaw,313321.6273,87485.13958,22661.17226,6754.002044,18653.42901,36276.83058,22330.9752,2457.305881,232.3372906,587.3,5.8,16.3,32.7,3.6,14.4,2.4,0.63,1.88,0.23,1.27,0.21,0.56,0.07,0.52,0.08
1,CA,Relincho,Greenlaw,310984.4527,87643.91479,23500.47494,5668.53743,21798.06838,29377.55605,24987.44809,2457.305881,619.5661082,538.8,4.7,18.5,36.6,3.92,14.4,2.33,0.63,1.56,0.19,0.94,0.16,0.4,0.05,0.5,0.05
1,CA,Relincho,Greenlaw,310330.0438,87961.46521,19793.55478,4281.554867,20225.7487,29822.67054,31960.68941,2457.305881,232.3372906,635.1,6.2,17.1,32.7,3.85,14.3,2.54,0.75,1.87,0.27,1.47,0.22,0.61,0.08,0.59,0.08
1,CA,Relincho,Greenlaw,272514.5587,88120.24041,52106.70782,17065.91588,40880.31185,25742.45442,24240.31509,4914.611761,929.3491622,337.7,24.8,23.7,50.1,5.76,24,5.02,1.09,4.51,0.71,4.27,0.83,2.41,0.36,2.52,0.37
0,CA,Relincho,Greenlaw,311545.3746,88173.16548,19234.01967,7718.859479,20654.56316,33309.40068,20255.60576,2756.977329,232.3372906,613.8,5.7,16,30.9,3.47,14.1,2.25,0.69,1.75,0.22,1.12,0.19,0.45,0.07,0.59,0.07
0,CA,Relincho,Greenlaw,261670.0686,89549.21729,61688.74671,21829.89947,45954.6163,22775.02452,14942.65999,6892.443324,1084.240689,417.5,28.1,23.9,51.7,6.48,26.2,5.92,1.41,5.5,0.94,5.33,1.11,3.33,0.48,3.24,0.47
0,CA,Relincho,Greenlaw,252087.6527,90184.31812,60080.08325,31297.56305,55602.94165,21884.79555,13282.36443,5813.626108,1316.57798,349.6,22.2,17.2,36.9,4.84,21.5,4.25,1.1,4.39,0.69,4.05,0.81,2.39,0.36,2.23,0.32
0,CA,Relincho,Greenlaw,242411.7498,92724.72144,69592.18025,30151.79484,66037.42684,21588.05255,3901.694552,6233.166136,1006.794926,478.4,19,10.8,24.3,3.18,15.1,3.28,1.09,3.47,0.57,3.3,0.77,1.92,0.3,1.64,0.3
0,CA,Relincho,Greenlaw,245029.3854,93730.29776,72110.08828,24483.25741,47812.81229,26484.3119,11123.98021,7132.180483,1239.132216,392.7,20.2,13.3,29.1,3.72,16.4,3.65,1.14,3.47,0.6,3.59,0.72,2.36,0.29,2.05,0.29
0,CA,Relincho,Greenlaw,231006.3378,95635.60026,89595.5607,23397.7928,33518.99696,31232.19974,15606.77821,9169.946335,1548.91527,416.5,35,21,47.8,6.4,25.6,6.62,1.72,6.32,1.06,6.09,1.28,3.87,0.55,3.74,0.58
0,CA,Relincho,Greenlaw,248254.6863,97223.35234,63996.82907,20684.13126,53887.68381,27671.28386,11788.09843,6712.640454,1084.240689,397.7,26.1,13.1,30.6,4.31,18.8,4.57,1.22,4.9,0.78,4.25,0.96,2.64,0.41,2.67,0.38
0,CA,Relincho,Greenlaw,230538.9028,97435.05261,70711.25048,36845.4933,65608.61238,22923.39601,7969.418659,6532.837585,1703.806797,467.6,19.6,13,27.5,3.72,16,4.01,1.23,3.95,0.66,3.49,0.92,2.51,0.35,2.1,0.32
0,CA,Relincho,Greenlaw,235587.2,97699.67796,71760.37883,27136.61536,71111.73129,23145.95325,5728.019661,6532.837585,1316.57798,401.8,18.9,9.4,20.6,2.94,13.1,3.36,1.09,3.41,0.58,3.35,0.75,1.91,0.27,2.07,0.28
1,CA,Relincho,Greenlaw,309862.6089,84574.26077,19933.43856,5547.930251,17152.5784,29748.48479,35447.31008,2397.371591,697.0118717,441,4.7,19.2,35.5,3.9,13.5,2.33,0.54,1.22,0.19,1.07,0.19,0.43,0.05,0.44,0.05
1,CA,Relincho,Greenlaw,309348.4305,86902.96382,23220.70738,5728.84102,18296.08363,28116.39834,31130.54164,2457.305881,1006.794926,726,6.3,20.3,38,4.44,16.8,2.62,0.72,1.9,0.22,0.99,0.2,0.46,0.08,0.54,0.07
1,CA,Relincho,Greenlaw,310189.8133,88067.31534,22870.99793,5608.23384,19439.58885,30861.27101,30383.40864,2457.305881,1084.240689,743,6.1,20.6,39.6,4.5,14.1,2.75,0.69,1.76,0.23,0.86,0.2,0.53,0.07,0.43,0.06
1,CA,Relincho,Greenlaw,310703.9917,86744.18861,22241.52092,6452.484096,16437.88763,29748.48479,31047.52686,2457.305881,1161.686453,734.5,4.6,17.8,34.8,4.01,14.2,2.53,0.7,1.73,0.22,0.83,0.2,0.43,0.06,0.38,0.06
1,CA,Relincho,Greenlaw,317855.746,86373.71313,16925.93731,5306.715892,19368.11978,35460.78736,24738.40375,2097.700142,232.3372906,552.5,4.5,15.9,28,3.02,12.2,2.05,0.57,1.46,0.2,0.88,0.16,0.45,0.07,0.37,0.07
1,CA,Relincho,Greenlaw,311638.8616,91084.0443,18674.48455,5909.751789,23584.7953,34718.92988,24655.38898,2337.437301,154.891527,688.3,6.2,16.8,31.8,3.58,13.7,2.51,0.68,1.89,0.26,1.34,0.26,0.62,0.11,0.64,0.11
1,CA,Relincho,Greenlaw,307618.9212,91824.99527,22731.11415,6211.269737,25943.27483,36499.38782,20670.67965,2577.17446,387.2288176,644.9,6,19.5,38.1,4.19,16.2,2.74,0.73,2.01,0.26,1.19,0.22,0.61,0.1,0.58,0.09
0,CA,Rosario,Masterman,318556.8984,77694.00176,19653.671,9648.574349,3287.577527,26261.75465,43001.65485,4255.334574,154.891527,99.2,39.3,31.3,73.4,9.39,34.57,7.93,1.5,7.15,1.24,7.18,1.54,4.47,0.686379057,4.45,0.69
0,CA,Rosario,Masterman,340526.3397,74042.17198,15946.75085,1507.589742,5717.526134,46291.90651,21832.88653,2337.437301,387.2288176,80.9,40.8,39,78.63,8.99,36.4,7.4,1.41,6.81,1.21,7.21,1.57,4.65,0.733257279,4.88,0.76
0,CA,Rosario,Masterman,331271.1282,80446.10536,17415.53053,6030.358968,3216.10845,42879.36212,21251.78309,1977.831562,77.44576352,133.8,14.1,19.3,37.93,4.2,13.77,2.87,0.7,2.4,0.42,2.47,0.54,1.66,0.269274107,1.84,0.3
1,CA,San Lorenzo Porphyries (El Abra),Ballard,301962.9587,87326.36437,28955.94233,9769.181529,27015.31098,29303.37031,27228.84708,2996.714489,387.2288176,675,11.04,29.6,50.3,5.45,20.2,3.6,0.87,2.64,0.35,2.07,0.41,1.09,0.173882822,1.17,0.18
1,CA,San Lorenzo Porphyries (El Abra),Ballard,311779.092,85738.61229,22591.23037,8201.288197,25871.80575,31083.82825,25983.62542,2697.04304,309.7830541,606,10.49,21.8,43.8,4.94,18.3,3.19,0.81,2.35,0.31,1.92,0.36,1.02,0.168479697,1.17,0.17
1,CA,San Lorenzo Porphyries (El Abra),Ballard,305702.4381,88384.86576,22171.57903,7839.466659,21726.59931,35683.3446,22164.94565,2517.24017,232.3372906,726,7.54,18.9,36,4.09,15.6,2.67,0.69,1.84,0.23,1.37,0.25,0.68,0.107717314,0.72,0.11
1,CA,San Lorenzo Porphyries (El Abra),Ballard,330943.9238,79387.60398,14617.85495,4402.162047,15008.5061,31232.19974,32790.83719,1558.291534,387.2288176,459,5.8,17.7,29.5,3,10.4,1.78,0.45,1.3,0.17,1.06,0.2,0.57,0.10076085,0.74,0.13
1,CA,San Lorenzo Porphyries (El Abra),Ballard,319725.4857,84680.11091,19793.55478,5487.626661,22226.88284,33680.32942,27560.9062,2217.568722,464.6745811,584,7.8,24.6,44.2,4.7,17,2.73,0.73,1.94,0.26,1.52,0.28,0.8,0.129253106,0.88,0.13
1,CA,San Lorenzo Porphyries (El Abra),Ballard,331411.3587,82033.85744,14477.97117,4583.072816,11149.17596,31528.94273,30798.48253,2097.700142,154.891527,419,12.79,22.8,45.8,5.11,18.3,3.52,0.54,2.64,0.39,2.24,0.43,1.26,0.218455008,1.58,0.23
1,CA,San Lorenzo Porphyries (El Abra),Ballard,326737.0095,82563.10814,16296.4603,5125.805123,19296.6507,30564.52802,28723.11308,1917.897273,309.7830541,377,9.28,19.8,38,4.16,14,2.74,0.56,2.14,0.27,1.75,0.31,0.98,0.167693439,1.2,0.16
