Si,Al,Fe,Mg,Ca,Na,K,Ti,Mn,Sr,Y,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu
342629.7968,60546.2793,18422.12476,5608.23384,14722.62979,14392.03504,32458.77808,2037.765852,464.6745811,396.5,12.3,33.3,61.7,5.84,18.1,3.11,0.65,2.56,0.39,2.04,0.41,1.21,0.2,1.26,0.2
286818.0673,84944.73625,37388.36291,15799.5405,41952.348,27448.72662,20172.59098,4015.597415,929.3491622,547,17.9,24.9,49.2,5.9,22.2,4.4,1.05,3.8,0.57,3.1,0.62,1.69,0.25,1.55,0.21
248535.1473,79493.45411,64594.03238,36121.85022,57246.73041,19065.73714,21168.76831,6832.509034,1084.240689,530,25.8,33.1,64.5,7.9,30.9,6.2,1.57,5.4,0.83,4.5,0.89,2.39,0.34,2.14,0.29
289061.7549,87961.46521,40808.50421,16101.05845,35877.47649,21736.42405,30632.45297,4555.006023,851.9033987,543,22.9,42,78,9.1,34,6.2,1.47,5,0.76,4.1,0.8,2.12,0.3,1.93,0.28
257182.6933,83621.60952,67159.13836,28402.99074,46955.18337,19733.40886,22413.98998,7671.589091,1161.686453,429,30.4,29.3,61,7.5,30,6.5,1.59,6.1,0.95,5.5,1.09,2.89,0.43,2.65,0.38
285836.4539,93783.22283,32724.53385,6934.912813,31303.45558,24407.11096,30217.37908,3596.057386,697.0118717,550,24.6,42,79,9.2,34,6,1.37,4.8,0.72,4.1,0.82,2.25,0.37,2.27,0.36
245029.3854,81504.60675,63117.15318,38111.86868,57175.26134,26261.75465,14444.57132,15343.17818,1084.240689,629,26,34.6,92,10.49708882,34.8,6.97,1.81,5.514080928,0.84,5.565346565,1.2,2.827067669,0.33,2.09,0.33
245917.5117,31702.11652,59930.20333,41669.78047,55888.81796,29748.48479,15274.7191,6832.509034,1006.794926,734,19,35.3,66,8.366611956,33.2,6.42,1.68,4.843332366,0.68,4.122714681,0.801606648,2.016620499,0.26,1.67,0.28
251339.7568,87432.21451,62961.69221,25387.81126,48170.15767,29971.04203,20753.69442,12166.66082,1006.794926,633,25,39.3,84.2,10.47525867,40.4,7.7,2.18,6.416049507,0.93,5.549808225,1.056980609,2.585126785,0.32,2.09,0.31
251526.7308,87326.36437,60862.96914,32141.8133,55174.12719,31751.49998,17184.05898,6832.509034,1084.240689,715,22,34.3,84,9.861082812,34.5,6.94,1.75,5.215105563,0.77,5.32684241,1.2,2.567958357,0.25,1.76,0.28
252508.3441,80975.35606,61562.5435,38895.81535,54602.37458,24926.4112,15274.7191,7491.786221,1006.794926,528,25,27.3,65,8.02693615,30.6,6.1,1.59,5.015021674,0.8,4.885403793,0.95867036,2.441082463,0.32,1.99,0.31
254518.3143,86585.4134,60318.85575,26593.88305,52100.95689,25890.82592,19425.45798,9349.749204,1006.794926,543,23,37.1,77.3,9.526541563,36.2,7.18,1.74,5.473055653,0.87,6.118112082,1.4,3.120107962,0.33,2.02,0.34
265035.6,83251.13404,58686.51558,28644.2051,46955.18337,24852.22545,18263.25109,7911.32625,851.9033987,469,22,33.6,97,10.88570855,34.9,7,1.62,5.205852846,0.85,5.148869136,1,2.501638712,0.32,2.01,0.32
284667.8666,87855.61507,37777.01533,16885.00511,39307.99217,27448.72662,18263.25109,4794.743182,774.4576352,320,14,14,30,3.6,15,3.2,0.9,3.1,0.45,2.9,0.55,1.52,0.21,1.49,0.2
299625.7841,86267.86299,30081.69739,11457.68204,32875.77527,27448.72662,19093.39887,3596.057386,774.4576352,473,15,27,55,6.3,23,4.3,1,3.7,0.5,2.9,0.55,1.51,0.22,1.44,0.21
254424.8273,77429.37641,49592.04893,43539.19175,41166.18816,19510.85162,44412.90607,6592.771875,619.5661082,857,27.16,73,143.59,17.56786607,65.98,12.94,3,8.67,0.99,4.79,0.879648171,2.04,0.282496661,1.63,0.25
244468.4635,78646.65301,60785.23865,36724.88612,54245.02919,21365.49531,28806.12786,12766.00372,929.3491622,860,27.25,62,111.38,13.28698363,47.83,9.59,2.52,6.93,0.9,4.42,0.847118445,2.09,0.291725602,1.7,0.26
273449.4286,84680.11091,45472.33326,21106.25639,43596.13677,24481.29671,20753.69442,5394.086079,774.4576352,459,21,33,69,8.2,32,6.2,1.4,5.5,0.72,4.1,0.74,2.08,0.27,1.82,0.35
282798.127,87326.36437,42674.03583,17488.04101,40022.68293,25965.01166,22413.98998,5394.086079,774.4576352,440,19,32,66,7.8,30,5.5,1.3,5.1,0.66,3.8,0.69,1.91,0.29,1.72,0.33
279058.6476,85209.3616,44073.18455,20503.22049,44310.82753,23739.43924,19923.54665,5394.086079,774.4576352,518,20,33,68,8,31,5.9,1.4,5.3,0.69,4,0.77,2.08,0.3,1.88,0.36
278123.7778,86267.86299,44073.18455,21709.29229,45025.5183,24481.29671,18263.25109,5394.086079,774.4576352,489,19,31,64,7.6,29,5.5,1.3,4.9,0.64,3.7,0.67,1.88,0.27,1.69,0.31
289809.6508,86267.86299,37777.01533,15678.93332,37878.61063,28190.58409,17433.10332,4794.743182,774.4576352,533,13,26,54,6.2,24,4.6,1.1,3.7,0.48,2.7,0.5,1.22,0.16,1.1,0.16
309909.3524,81504.60675,25884.25124,9045.538452,27872.9399,26706.86914,22413.98998,2996.714489,774.4576352,424,14,25,53,5.9,22,4,0.9,3.6,0.45,2.7,0.46,1.3,0.18,1.16,0.17
253349.727,89972.61784,60163.39478,27136.61536,60748.71517,24481.29671,9131.625547,7791.45767,774.4576352,940,20,19,44,5.9,26,5.5,1.5,4.8,0.66,4.1,0.77,2.02,0.27,1.79,0.25
270177.3841,91031.11923,51768.50249,17488.04101,50743.04444,24481.29671,14942.65999,5394.086079,774.4576352,757,19,34,71,8.3,32,6.2,1.6,5.2,0.65,3.8,0.7,1.56,0.26,1.76,0.24
291679.3905,84680.11091,38476.58969,15678.93332,37878.61063,24481.29671,24074.28553,5394.086079,774.4576352,425,22,34,69,8.2,29,5.6,1.2,5.2,0.66,3.8,0.72,2.03,0.26,1.6,0.31
287472.4762,85209.3616,40575.31276,16885.00511,40022.68293,25965.01166,21583.8422,5394.086079,774.4576352,466,18,36,73,8.4,33,5.9,1.4,5.3,0.67,3.7,0.67,1.82,0.26,1.62,0.31
286070.1714,83092.35883,39875.7384,16281.96921,37878.61063,25965.01166,23244.13776,5394.086079,774.4576352,454,18,35,74,8.6,32,5.8,1.3,5.1,0.61,3.5,0.65,1.74,0.25,1.51,0.3
278123.7778,86797.11368,45472.33326,22915.36408,45740.20907,25223.15419,17433.10332,5993.428977,774.4576352,510,18,31,64,7.4,29,5.7,1.3,4.9,0.62,3.4,0.63,1.7,0.24,1.53,0.29
262230.9905,91560.36992,60163.39478,21106.25639,49313.6629,27448.72662,16602.95554,7791.45767,774.4576352,523,27,32,66,8.3,34,6.6,1.6,6.2,0.86,5.1,0.96,2.72,0.4,2.6,0.51
312994.4228,81398.75661,20598.57832,7115.823583,22155.41377,26781.05489,35613.33963,3176.517358,309.7830541,325,17,38.24,80.25,9.361985629,32.38,6.38,1.07,4.978010805,1.12,6.346569359,1.123296399,2.455572129,0.25,1.06,0.161962733
328139.3143,81504.60675,18655.31621,5487.626661,17867.26917,24481.29671,38186.79774,2756.977329,309.7830541,260.4,15.5,36.4,73.5,8.5,30.9,6.1,1,4.6,0.61,2.9,0.52,1.2,0.17,0.9,0.16
330943.9238,75682.84912,23319.14526,6874.609224,17867.26917,22997.58176,35696.35441,3655.991676,464.6745811,227,19.3,65.1,129.1,14.7,51.7,9.4,1.2,6.5,0.88,3.2,0.78,1.9,0.28,1.2,0.25
317855.746,81504.60675,24873.75495,8804.324094,22155.41377,25223.15419,36526.50219,4015.597415,387.2288176,621.2,16.8,53.1,104,12,43.9,7.8,1.7,5.5,0.73,3.7,0.64,1.5,0.21,1.3,0.19
330476.4889,77799.8519,20209.9259,6995.216403,18581.95993,24481.29671,34036.05886,3536.123096,387.2288176,255.5,18.1,45.6,77.5,9.3,35,7.8,1.2,5.9,0.9,3.1,0.82,2,0.3,1.1,0.26
322530.0952,80975.35606,23319.14526,7357.037941,19296.6507,23739.43924,39847.09329,3655.991676,387.2288176,295.7,16.9,50.1,114.6,13.1,46.1,8.2,1.3,5.6,0.75,2.1,0.67,1.6,0.23,1.2,0.21
326737.0095,79387.60398,19432.62105,5789.14461,18581.95993,27448.72662,37356.64996,2936.780199,387.2288176,252.5,18.1,33.9,68.5,8.1,29.8,6.3,1.1,4.9,0.72,3.8,0.66,1.7,0.24,1.5,0.21
328139.3143,77270.6012,24096.45011,7658.55589,19296.6507,22255.72428,34866.20663,3775.860256,387.2288176,250.9,20.1,44.4,89.4,10.5,38.7,7.6,1.2,5.8,0.82,4.2,0.74,1.9,0.27,1.6,0.24
318790.6159,78858.35328,33424.10821,8804.324094,18581.95993,23739.43924,34036.05886,5274.2175,464.6745811,252.4,22.3,104.3,206.6,22.3,75.6,12.1,1.4,7.7,1,4.9,0.83,2.1,0.3,1.8,0.27
326269.5746,78329.10259,21764.53558,6512.787686,19296.6507,24481.29671,40677.24107,3236.451648,387.2288176,279.7,18.2,44.4,87.5,10.1,35.5,6.8,1.2,5.2,0.73,3.7,0.67,1.7,0.23,1.5,0.22
327204.4444,79387.60398,21764.53558,5728.84102,17867.26917,25965.01166,37356.64996,3236.451648,309.7830541,293.8,18.2,49.2,96,11,38.6,7,1.2,5.3,0.72,3.7,0.65,1.6,0.23,1.4,0.2
322997.5301,82033.85744,24096.45011,7598.2523,18581.95993,22997.58176,38186.79774,3715.925966,387.2288176,289.5,18.1,49.5,99.2,11.5,41.2,7.8,1.3,5.7,0.77,4,0.69,1.7,0.24,1.5,0.21
324867.2698,80446.10536,24873.75495,6874.609224,18581.95993,23739.43924,34866.20663,3835.794545,387.2288176,269.4,19.8,58.8,118.4,13.4,47.1,8.6,1.3,6.2,0.86,4.3,0.76,1.9,0.26,1.6,0.24
322062.6603,79916.85467,25651.05979,7537.94871,20011.34147,25223.15419,36526.50219,3955.663125,464.6745811,284.2,21.3,47.7,100.9,12.3,46.1,9.5,1.4,7.3,1.03,6.6,0.94,2.3,0.31,2.9,0.27
324399.8349,79916.85467,24873.75495,7417.341531,19296.6507,24481.29671,35696.35441,3835.794545,387.2288176,290.6,18.3,49.9,100.9,11.6,41.4,7.8,1.3,5.8,0.78,4,0.69,1.7,0.24,1.4,0.22
330943.9238,76741.35051,22541.84042,6814.305634,17867.26917,22997.58176,34866.20663,3536.123096,387.2288176,245.9,20.5,34.1,70.5,8.5,32.3,6.9,1.1,5.7,0.82,4.2,0.76,1.9,0.27,1.6,0.25
323464.9651,79916.85467,23319.14526,7176.127172,19296.6507,24481.29671,38186.79774,3655.991676,387.2288176,270.5,19.7,51.3,102.5,11.8,42.5,8.1,1.3,6,0.82,4.3,0.73,1.8,0.26,1.6,0.23
326737.0095,78329.10259,23319.14526,7176.127172,19296.6507,25223.15419,34866.20663,3655.991676,464.6745811,266.4,19.1,45.9,91.7,10.6,38.1,7.4,1.2,5.6,0.8,4.1,0.72,1.8,0.26,1.5,0.23
328606.7492,79387.60398,19432.62105,7236.430762,18581.95993,24481.29671,35696.35441,3655.991676,387.2288176,265.9,19.1,49.4,98.1,11.3,39.9,7.6,1.2,5.5,0.79,4.1,0.72,1.8,0.26,1.6,0.23
322062.6603,82563.10814,23319.14526,6693.698455,20726.03223,24481.29671,36526.50219,3536.123096,387.2288176,317.5,19.5,45.2,89.3,10.5,38,7.3,1.4,5.5,0.78,4,0.71,1.8,0.25,1.5,0.23
324867.2698,80975.35606,24096.45011,4160.947688,18581.95993,25965.01166,37356.64996,3596.057386,309.7830541,293.1,18.9,48.5,96.8,11.1,40.2,7.6,1.3,5.7,0.79,4.1,0.7,1.8,0.25,1.5,0.23
326737.0095,79916.85467,25651.05979,6814.305634,17867.26917,21513.86681,36526.50219,3596.057386,387.2288176,236.2,24.4,42.2,84.1,10,36.4,7.3,1.3,6,0.9,4.9,0.89,2.3,0.33,2,0.31
326269.5746,77270.6012,21764.53558,8563.109735,19296.6507,25965.01166,35696.35441,3296.385937,387.2288176,283.9,19.1,43.5,86.1,10,35.8,6.8,1.3,5.1,0.74,3.8,0.68,1.8,0.25,1.5,0.23
323932.4,78329.10259,22541.84042,6452.484096,17152.5784,31158.014,37356.64996,3236.451648,464.6745811,266.3,19.2,43.9,88.2,10.3,37.2,7.3,1.2,5.6,0.78,4.1,0.71,1.8,0.25,1.6,0.23
324867.2698,80446.10536,23319.14526,4643.376406,18581.95993,25223.15419,37356.64996,3476.188807,309.7830541,294.4,19.1,53.9,106.9,12.2,43.5,8.1,1.3,6,0.81,4.1,0.72,1.8,0.24,1.5,0.22
327671.8793,79916.85467,20987.23074,5970.055379,17152.5784,24481.29671,39016.94552,3116.583068,309.7830541,264.7,17.8,47.9,96,11,39.2,7.5,1.2,5.4,0.75,3.8,0.66,1.7,0.23,1.4,0.22
334215.9682,79387.60398,15546.09684,5728.84102,15723.19687,22255.72428,38186.79774,2637.10875,309.7830541,274.8,15.5,42.4,83.8,9.6,33.8,6.5,1.1,4.6,0.64,3.2,0.56,1.4,0.2,1.2,0.19
325334.7047,80446.10536,21764.53558,7055.519993,18581.95993,23739.43924,38186.79774,3356.320227,309.7830541,277.6,18.8,53.7,106.2,12.1,42.6,7.8,1.2,5.7,0.77,4,0.68,1.8,0.25,1.6,0.23
324867.2698,80975.35606,21764.53558,7055.519993,19296.6507,20030.15185,42337.53663,3116.583068,387.2288176,271.5,14.2,41,61.7,7.2,26.9,5.5,1,4.3,0.6,3.1,0.52,1.3,0.18,1.1,0.16
325802.1397,79387.60398,22541.84042,6754.002044,18581.95993,23739.43924,38186.79774,3416.254517,387.2288176,276.2,18,47.8,95,10.9,38.5,7.1,1.2,5.2,0.73,3.8,0.68,1.7,0.24,1.4,0.22
326269.5746,80975.35606,22541.84042,5427.323071,17867.26917,24481.29671,38186.79774,3416.254517,387.2288176,269.8,20.9,43.1,87,10.2,37.2,7.4,1.3,5.7,0.83,4.4,0.77,1.9,0.26,1.6,0.24
325375.9097,80693.63718,20566.95137,6851.440337,18392.23757,25000.59694,37201.75946,3364.97315,363.9950885,282.7634813,15.31210187,48.55476087,103,4.896,43.28155986,8.20069778,1.1079827,3.2844,0.6,0.561,1.5198,0.21012,0.120388203,1.358,0.16258
327017.4705,80340.25522,21997.72703,6772.996137,17824.76729,20994.56657,39831.83334,3341.010882,367.8673767,277.690516,13.41998776,46,90.6,8.86,32.4,6.9,1.09,4.886466,0.67,3.185481,0.536068,1.515423,0.2082418,1.25,0.1515282
322691.8486,83396.43897,20403.8551,6577.101784,19530.99755,27374.54087,37852.71348,3115.396231,356.2505122,273.6874852,13.27588547,44.034144,92,8.95,40.28634,7.6,1.02,4.2432,0.567972,2.6724,0.4692,1.2852,0.1785,1.15,0.146
329614.2397,77490.00737,25029.21592,7255.293725,16942.24491,20846.19508,35837.36663,3800.979915,394.8185024,266,17,61.5,128,12.34,54.5,10.09,1.3,5.213222,0.7381968,3.529892,0.622322,1.744542,0.2519894,1.6,0.203
326322.8571,80476.66022,22852.76236,6651.984846,18221.87108,25445.71143,35966.39448,3426.709137,367.8673767,230.81,17.17253338,47.9429,100.01,9.33,42.3302,8.71,1.011,5.0197,0.703,3.636,0.6363,1.8382,0.26967,1.7089,0.197
333281.0984,78858.35328,15546.09684,6633.394865,16437.88763,23739.43924,38186.79774,2936.780199,309.7830541,262.5,16.5,45.2,88.7,10,35,6.4,1.1,4.6,0.64,3.2,0.58,1.5,0.21,1.3,0.2
341227.492,71448.84358,21764.53558,6452.484096,17152.5784,20772.00933,29885.31997,3416.254517,309.7830541,250.8,15.8,44.4,87.2,10,35.3,6.6,1.1,4.9,0.65,3.4,0.58,1.5,0.2,1.2,0.19
322062.6603,82033.85744,22541.84042,7357.037941,19296.6507,23739.43924,39016.94552,3596.057386,387.2288176,296.2,16,58.4,117.3,13.5,47.4,8.3,1.3,5.6,0.75,3.1,0.67,1.7,0.23,0.9,0.21
319725.4857,80446.10536,23319.14526,7115.823583,22155.41377,27448.72662,38186.79774,3416.254517,387.2288176,309,16.2,49.6,98.7,11.3,40.7,7.4,1.2,5.2,0.7,3.6,0.61,1.5,0.2,1.2,0.18
292146.8254,84680.11091,38476.58969,15075.89742,37878.61063,24481.29671,24074.28553,4794.743182,774.4576352,434,20,39,82,9.2,34,6.3,1.2,5.2,0.67,4,0.77,2.08,0.29,1.93,0.28
304767.5682,83621.60952,29382.12303,10854.64614,32161.0845,31899.87147,18263.25109,4794.743182,774.4576352,680,9.2,32,66,7.7,30,5.1,1.3,3.8,0.41,2.1,0.33,0.77,0.1,0.61,0.09
293081.6952,86267.86299,31480.84611,11457.68204,35019.84757,30416.15652,19093.39887,4195.400284,774.4576352,570,12.7,24,50,5.9,26,5.2,1.2,4,0.47,2.6,0.44,1.1,0.16,1,0.14
307104.7428,82563.10814,25884.25124,9045.538452,27872.9399,31899.87147,22413.98998,3596.057386,774.4576352,630,8.5,33,67,7.7,29,4.9,1.2,3.6,0.39,1.9,0.29,0.75,0.09,0.58,0.08
306169.873,83621.60952,25884.25124,9045.538452,29302.32143,32641.72895,22413.98998,4195.400284,774.4576352,640,8.2,35,71,8,31,5.1,1.3,3.7,0.35,1.8,0.29,0.72,0.09,0.55,0.07
309909.3524,82563.10814,25184.67689,9045.538452,27158.24913,32641.72895,22413.98998,3596.057386,774.4576352,570,8.4,33,65,7.4,29,4.7,1.2,3.4,0.36,1.8,0.28,0.66,0.09,0.57,0.07
314583.7016,82033.85744,23085.95381,8442.502556,26443.55837,31158.014,23244.13776,2996.714489,774.4576352,590,8.2,31,63,7.1,27,4.3,1,3.2,0.33,1.7,0.28,0.7,0.09,0.62,0.07
309909.3524,82033.85744,24485.10253,9045.538452,26443.55837,31899.87147,24904.43331,3596.057386,774.4576352,600,8.4,33,66,7.5,28,4.6,1.1,3.3,0.34,1.8,0.29,0.74,0.1,0.65,0.09
306169.873,83092.35883,27205.66947,9467.66358,27086.78006,33902.88666,22829.06387,4231.360858,425.9516994,1347,26,59.9,117,14.94802118,60,10.7,2.75,7.340733752,0.9,4.323,0.847643081,2.156164218,0.282258118,1.51,0.21973
306637.3079,82563.10814,26972.47802,9527.96717,27086.78006,32864.28619,23410.16731,4129.472565,425.9516994,1035.264187,11.43260765,37.93317582,83.57653724,9.452885686,34.52217603,5.926392279,2.053622801,5.29287513,0.645838324,2.899063649,0.510295233,1.41332531,0.203964069,1.191152935,0.196200277
283265.5619,86267.86299,35678.29225,17488.04101,37878.61063,28932.44157,21583.8422,4195.400284,774.4576352,431,17,26,55,6.1,23,4.3,1,3.9,0.53,3.2,0.61,1.73,0.25,1.7,0.33
282330.692,88384.86576,37777.01533,16885.00511,39307.99217,30416.15652,19093.39887,4794.743182,774.4576352,595,16,29,56,6.6,25,4.9,1.3,4.1,0.51,3,0.57,1.61,0.23,1.57,0.3
296821.1746,79387.60398,32879.99482,11457.68204,27872.9399,23739.43924,34036.05886,4195.400284,774.4576352,353,22,46,96,10.5,38,6.8,1.1,5.7,0.73,4.5,0.85,2.39,0.35,2.25,0.45
287472.4762,86797.11368,37077.44097,11457.68204,34305.1568,29674.29904,19923.54665,4794.743182,774.4576352,508,22,34,68,8,31,5.7,1.4,5.3,0.7,4.2,0.83,2.31,0.36,2.28,0.46
344032.1016,69331.84081,8394.892295,1206.071794,7146.907667,25965.01166,37356.64996,1198.685795,774.4576352,56,25,21,45,5.1,18,3.7,0.4,3.8,0.64,4.2,0.86,2.8,0.42,2.93,0.52
278591.2127,86267.86299,44073.18455,23518.39998,42881.446,25965.01166,19093.39887,5394.086079,774.4576352,657,17,34,68,8,31,5.7,1.4,4.9,0.58,3.4,0.61,1.67,0.23,1.49,0.29
287472.4762,86267.86299,38476.58969,13869.82563,35019.84757,30416.15652,19923.54665,4794.743182,774.4576352,433,79,28,62,7.2,28,5.3,1.3,4.8,0.64,3.8,0.75,2.25,0.32,2.15,0.44
256575.0279,81134.13126,59930.20333,41971.29842,58390.23564,22478.28153,10708.90632,5873.560398,1084.240689,467,17,16,35,4.3,18,4.2,1.2,3.7,0.63,3.3,0.65,1.8,0.28,1.7,0.26
257135.9498,82033.85744,58297.86316,43780.40611,55031.18904,23665.25349,10791.9211,5633.823238,929.3491622,481,17,16,36,4.5,19,4.2,1.1,3.8,0.594144912,3.4,0.65,1.8,0.28,1.7,0.29
254611.8013,84627.18584,56976.44493,46252.85329,54888.25088,25594.08293,10044.7881,5573.888949,929.3491622,512,17,16,35,4.3,18,3.9,1.1,3.7,0.56,3.3,0.62,1.8,0.28,1.8,0.26
251760.4482,82880.65855,57442.82783,45227.69226,54530.9055,21810.6098,9961.773324,5813.626108,929.3491622,486,17,15,34,4.4,19,4.1,1.1,3.7,0.63,3.4,0.64,1.8,0.269341227,1.7,0.26
305235.0032,81504.60675,31480.84611,9648.574349,27158.24913,24481.29671,34036.05886,4195.400284,774.4576352,315,29,42,89,10.2,38,7.1,1.2,6.8,0.93,5.7,1.06,2.96,0.43,3,0.43
283546.0228,86162.01285,34978.7179,20503.22049,36806.57448,24110.36797,32873.85197,5513.954659,619.5661082,687,20.44,62,107.61,12.53051262,43.19,8.23,1.92,5.69,0.68,3.43,0.653646341,1.6,0.225521739,1.33,0.17
261623.3251,86532.48833,43684.53213,26171.75792,45525.80184,22849.21026,30466.42342,6412.969006,619.5661082,648,20.63,52.4,86.46,10.01581352,34.19,6.83,1.78,4.9,0.72,3.25,0.628551982,1.57,0.224740276,1.35,0.24
292614.2603,88914.11645,34279.14354,13869.82563,37878.61063,28932.44157,16602.95554,4195.400284,774.4576352,556,13,25,51,5.9,23,4.2,1,3.6,0.44,2.6,0.47,1.23,0.18,1.18,0.17
294484,87326.36437,29382.12303,11457.68204,33590.46603,28932.44157,20753.69442,3596.057386,774.4576352,521,11,24,50,5.7,22,4.1,1,3.3,0.41,2.3,0.4,1.02,0.14,0.97,0.13
316406.6978,80816.58085,22230.91848,8020.377428,12792.96472,15356.44976,47816.51195,3416.254517,309.7830541,493,21,44,63,9,35,6.6,1.7,5.2,0.81,4,0.7,2,0.28,1.9,0.29
357260.5098,76265.02489,1632.340168,301.5179484,3859.33014,30267.78503,34036.05886,299.6714489,154.891527,16.2,24.5,7.2,15.8,2.11,8.1,3.01,0.11,3.29,0.7,4.3,0.73,1.93,0.29,1.87,0.22
357540.9708,76317.94996,1399.148716,482.4287175,3573.453833,29674.29904,34451.13274,299.6714489,154.891527,17.1,24.9,6.8,14.6,1.98,7.6,2.91,0.11,3.18,0.68,4.36,0.72,1.93,0.29,1.78,0.21
224275.2749,87538.06465,71589.77596,44021.62047,70611.44775,19436.66587,11622.06888,14983.57244,1239.132216,425,24,26,55,7.615210912,34,7,2,6.290868566,1,6,1.168345705,2.945008332,0.38073398,2,0.305590062
231894.4641,74200.94718,71201.12354,48303.17534,74971.06143,14911.33527,5395.96055,5034.480341,1316.57798,200,24,5,12,2.228232212,13,2,1,4.523550627,1,5,1.086664899,3.11669949,0.470694465,3,0.458385093
243673.8241,86955.88889,57209.63638,43117.06662,77829.82449,19807.59461,9795.743768,4375.203153,1316.57798,208,20,3,9,1.290430176,6,2,1,4.523550627,1,4,0.835418876,2.294601828,0.330530728,2,0.305590062
291211.9555,82510.18307,34745.52644,12724.05742,30159.95035,28338.95559,24489.35942,4135.465994,619.5661082,494.1,12.9,33.3,64.3,6.46,23.1,4.21,1.08,3.37,0.49,2.73,0.49,1.35,0.19,1.27,0.19
287846.4241,87220.51424,34667.79596,10311.91384,36020.41464,28042.2126,29719.29042,4495.071733,542.1203446,515,15.5,36,74.3,8.1,28.6,4.8,1.1,3.5,0.6,2.6,0.4,1.2,0.2,1.2,0.2
306216.6165,80551.9555,27594.3219,10492.8246,25514.46037,25816.64017,33039.88152,3416.254517,619.5661082,473.1,16.3,39.2,80.4,8.4,30.4,4.9,1,3.4,0.5,2.3,0.4,1.3,0.2,1.3,0.2
273122.2241,85950.31257,45705.52472,20804.73844,36949.51264,31158.014,25319.5072,5753.691818,774.4576352,866.9,20.7,34.9,73.6,8.1,29.5,5.5,1.2,4.1,0.7,3.2,0.6,1.8,0.2,1.7,0.2
320426.6381,81345.83154,19899.00396,6512.787686,19153.71255,29674.29904,33288.92586,2637.10875,387.2288176,513,10.2,35.7,71.2,7.2,24.7,3.7,0.9,2.4,0.3,1.6,0.3,0.8,0.1,0.8,0.1
263960.4997,90554.7936,52234.88539,22071.11382,48670.44121,22255.72428,23410.16731,6233.166136,1161.686453,575,29.4,35.7,69.2,8.1,30.9,6,1.39,5.7,0.85,5,0.99,2.76,0.42,2.6,0.37
288641.0635,88331.94069,43218.14922,12482.84306,39808.2757,23665.25349,30715.46775,4135.465994,1239.132216,553.1,25,34.5,63.5,7.3,27.7,5.3,1.45,4.6,0.72,4.1,0.83,2.27,0.35,2.22,0.32
257696.8717,89072.89166,56743.25348,18513.20203,51314.79705,24036.18223,28972.15742,6053.363267,1316.57798,666.6,26.2,34,64,7.7,30.1,5.9,1.75,5.1,0.8,4.6,0.9,2.44,0.37,2.22,0.33
303552.2374,74412.64746,27361.13044,6452.484096,23155.98084,19955.96611,42171.50707,2457.305881,542.1203446,378,16.1,27.2,47,5.2,18.5,3.5,0.84,2.9,0.44,2.5,0.52,1.47,0.23,1.52,0.23
285509.2495,87114.6641,39409.3555,10191.30666,38235.95602,26410.12615,29304.21653,3955.663125,1161.686453,639,23.6,38.7,69.8,7.9,29,5.4,1.43,4.7,0.69,4,0.81,2.23,0.35,2.1,0.31
279713.0565,89178.7418,43140.41874,16704.09434,38021.54879,24555.48246,21998.91609,4674.874602,929.3491622,469,24.7,36.8,70.9,8.3,30.4,5.9,1.28,5,0.77,4.3,0.83,2.29,0.35,2.2,0.31
